SEQ_NO,ISBN_THIRTEEN_NO,TITLE_NM,AUTHR_NM,PUBLISHER_NM,PBLICTE_DE,IMAGE_URL,BOOK_INTRCN_CN,KDC_NM
242707,9788984552777,(합격보증)컴퓨터활용능력=필기 2급(3급 포함)/Computer effciency test grade,임명선;KIE 기획실 [공]저,아카데미소프트,2004[실은 20,https://bookthumb-phinf.pstatic.net/cover/001/164/00116435.jpg?type=m1&udate=20140401,컴퓨터활용능력 시험을 대비할 수 있는 수험서 본문 내용 중 시험에 출제될 가능성이 높은 부분을 문제화하여 응용력을 키워주고 실제 기출문제와 변형 문제를 풀어 봄으로써 해당  내용을 쉽게 이해할 수 있게 되어 있다부록 특별부록 중간학력평가,4.077
242709,9788984552845,워드프로세서 필기:2급(3급 포함),이동욱;KIE기획실 [공]집필,아카데미소프트,2003[실은 20,http://image.aladin.co.kr/product/38/71/cover/8984552844_1.gif,년 워드프로세서 급 필기를 준비하는 수험서다 최신 출제 경향에 맞춘 핵심이론과 적중률 높은 문제를 제공한다 워드프로세싱 용어 및 기능  운영체제  기본상식 부록으로 구성되어 있다,325.57077
242710,9788984552753,정보기기운용기능사 필기,유성천;KIE기획실 [공]저,아카데미소프트,2003[실은 20,http://image.aladin.co.kr/product/38/27/cover/8984552755_1.gif,년 한국산업인력공단 시행의 최신 정보기기운용기능사 필기를 준비하는 수험서다 각 챕터별로 시험에 꼭 출제되는 핵심 이론과 배운 이론을 점검해볼 수 있는 실력향상 문제가 제공된다 별책부록인 중간학력평가에는 괄호 줄긋기  객관식등 다양한 유형의 실력 점검용 문제가 담겨있다,566.077
242721,9788984552722,정보처리기능사 필기:정보통신 일반,권기선;KIE기획실 [공]저,아카데미소프트,2003[실은 20,http://image.aladin.co.kr/product/38/39/cover/8984552720_1.gif,년 한국산업인력공단 시행의 최신 정보처리 기능사 필기를 준비하는 수험서다 각 챕터별로 시험에 꼭 출제되는 핵심 이론과 배운 이론을 점검해볼 수 있는 실력향상 문제가 제공된다 별책부록인 중간학력평가에는 괄호 줄긋기  객관식등 다양한 유형의 실력 점검용 문제가 담겨있다,4.077
242723,9788984552746,정보처리기능사 필기:패키지 활용,권기선;KIE기획실 [공]저,아카데미소프트,2003[실은 20,http://image.aladin.co.kr/product/38/39/cover/8984552747_1.gif,년 한국산업인력공단 시행의 최신 정보처리 기능사 필기를 준비하는 수험서다 각 챕터별로 시험에 꼭 출제되는 핵심 이론과 배운 이론을 점검해볼 수 있는 실력향상 문제가 제공된다 별책부록인 중간학력평가에는 괄호 줄긋기  객관식등 다양한 유형의 실력 점검용 문제가 담겨있다,4.077
242743,9788984552890,정보기술자격(ITQ) 파워포인트,KIE기획실 집필,아카데미소프트,2003[실은 20,http://image.aladin.co.kr/product/39/8/cover/8984552895_1.gif, 파워포인트 작업을 수행하기 위해 꼭 필요한 필수 기능을 다양한 예제를 이용하여 삭흡할 수 있도록 구성되어 있다 그리고 최근에 출제된 기출문제를 통하여 앞으로 출제될 문제를 예상할 수 있도록 구성되어 있습니다,4.76
242751,9788984552814,"워드프로세서 1급 필기:2급, 3급 포함 : 워드프로세싱 용어 및 기능",이동욱;KIE기획실 [공]집필,아카데미소프트,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/002/503/00250387.jpg?type=m1&udate=20140401,워드프로세서 급 필기 시험 중 워드프로세싱 용어 및 기능 과목을 준비하기 위한 교재로 본문 탐구  관련문제 실력향상문제 등으로 구성되어 있다,325.57077
242753,9788995057469,빙상지도론,최재용 저,을지글로벌,2003[실은 20,http://image.aladin.co.kr/product/87/27/cover/8995057467_1.jpg,빙상 입문자에서 대표 선수 및 지도자에 이르기까지 한 번은 읽어봐야 할 빙상지도론이 대학 교재용으로 출간되었다 빙상 초보자를 위한 입문 과정에서 직선 주로 및 곡선 주로에서의 자세에 대해 많은 사진과 함께 설명하고 있다,697.1
242755,9788984552739,정보처리기능사 필기:PC 운영체제,권기선;KIE기획실 [공]저,아카데미소프트,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/002/484/00248498.jpg?type=m1&udate=20060314,정보처리기능사 필기 시험중 운영체제에 관한 내용을 수록하고 있다깔끔한 책의 재질과 요약적이고 중요한 내용을 쉽게 풀어놓았고 첨부된 그림으로 이해를 돕고 있다 또한 평가지와 함께 최근 기출문제를 담고 있어 필기 시험의 준비를 완벽하게 할 수 있다,4.077
242758,9788984552715,정보처리기능사 필기:전자계산기 일반,권기선;KIE기획실 [공]저,아카데미소프트,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/901/01890112.jpg?type=m1&udate=20060303,정보처리기능사 필기 시험중 전자계산기 일반에 관한 내용을 수록하고 있다깔끔한 책의 재질과 요약적이고 중요한 내용을 쉽게 풀어놓았고 첨부된 그림으로 이해를 돕고 있다 또한 평가지와 함께 최근 기출문제를 담고 있어 필기 시험의 준비를 완벽하게 할 수 있다,4.077
242759,9788984552760,컴퓨터그래픽스운용기능사 필기,유나영;KIE기획실 [공]저,아카데미소프트,2003[실은 20,http://image.aladin.co.kr/product/38/46/cover/8984552763_1.gif,년 한국산업인력공단 시행의 최신 컴퓨터그래픽스운용기능사 대비 수험서다 각 챕터별로 시험에 꼭 출제되는 핵심 이론과 배운 이론을 점검해볼 수 있는 실력향상 문제가 제공된다 별책부록인 중간학력평가에는 괄호 줄긋기  객관식등 다양한 유형의 실력 점검용 문제가 제공된다,4.76077
242765,9788984552913,정보기술자격(ITQ) 엑셀,KIE기획실 집필,아카데미소프트,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/001/167/00116711.jpg?type=m1&udate=20140331,엑셀 작업을 소행하기 위해 꼭 필요항 필수 기을을 다양한 예제를 이용하여 학습할 수 있도록 구성되어 있다 또한 최근에 출제된 기출문제를 통하여 앞으로 출제된 문제를 예상할 수 있도록 구성되어 있습니다,5.3
242773,9788984552852,워드프로세서 필기:3급,이동욱;KIE기획실 [공]집필,아카데미소프트,2003[실은 20,http://image.aladin.co.kr/product/38/81/cover/8984552852_1.gif,년 시행의 최신 워드프로세서 급 필기 대비 수험서다 각 챕터별로 시험에 꼭 출제되는 핵심 이론과 배운 이론을 점검해볼 수 있는 실력향상 문제가 제공된다 별책부록인 중간학력평가에는 괄호 줄긋기  객관식등 다양한 유형의 실력 점검용 문제가 제공된다,325.57077
242807,9788955070941,(기출문제집)동덕여자대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/38/22/cover/8955070942_1.gif,대학편입영어 출제경향에 따른 이론정리최근 출제된대학편입 영어시험 기출문제 수록매문제별 상세한 분석과 해설 ,740.77
242809,9788955070897,(기출문제집)고려대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,https://bookthumb-phinf.pstatic.net/cover/002/495/00249593.jpg?type=m1&udate=20100111,대학편입영어 기출문제집 고려대학교편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242812,9788955071030,(기출문제집)홍익대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/38/2/cover/8955071035_1.gif,대학편입영어 기출문제집 홍익대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242822,9788955070873,(기출문제집)경기대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/38/49/cover/895507087x_1.gif, 대학편입영어 출제경향에 따른 핵심이론 정리 최근 출제된 대학편입 영어시험 기출문제 수록 매문제별 상세한 분석과 해설,740.77
242823,9788955070880,(기출문제집)경원대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/37/64/cover/8955070888_1.jpg,대학편입영어 기출문제집 경원대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242824,9788955070859,(기출문제집)강남대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/37/64/cover/8955070853_1.gif,대학편입영어 기출문제집 강남대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242825,9788955070842,(기출문제집)가톨릭대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/37/64/cover/8955070845_1.gif,대학편입영어 기출문제집 가톨릭대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242826,9788955071009,(기출문제집)인하대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/38/7/cover/8955071000_1.gif,대학편입영어 기출문제집 경원대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242827,9788955070927,(기출문제집)덕성여자대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/37/65/cover/8955070926_1.jpg,대학편입영어 기출문제집 경원대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242828,9788955070965,(기출문제집)상명대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/38/27/cover/8955070969_1.gif,대학편입영어 기출문제집 경원대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242841,9788955070972,(기출문제집)성균관대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/37/65/cover/8955070977_1.jpg,대학편입영어 기출문제집 경원대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242854,9788955070989,(기출문제집)세종대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,http://image.aladin.co.kr/product/38/27/cover/8955070985_1.gif,대학편입영어 기출문제집 경원대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242855,9788955071016,(기출문제집)중앙대학교:대학편입영어 기출문제분석,구동현 외편저,서원각,2004[실은 20,https://bookthumb-phinf.pstatic.net/cover/001/132/00113209.jpg?type=m1&udate=20130604,대학편입영어 기출문제집 중앙대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
242860,9788955070996,(기출문제집)숙명여자대학교:대학편입영어기출문제분석,구동현...[등]편저,서원각,2003[실은 20,http://image.aladin.co.kr/product/37/66/cover/8955070993_1.gif,대학편입영어 기출문제집 경원대학교 편 대학편입영어 출제경향에 따른 이론정리 최근 출제된 대학편입 영어시험 기출문제 수록 문제별 상세한 분석과 해설로 수험대비에 만전을 기할 수 있도록 했다,740.77
243611,9788955710236,(한민석 교육학)Quest 종합문제집,한민석 편저,현대고시사,2003[실은 20,http://image.aladin.co.kr/product/37/28/cover/8955710232_1.jpg,교대 편입유치원 초 중등교사임용교육전문직 시험대비 교육학 문제집 교육학 각영역별 핵심이론의 도해식 요약정리와 함께 기출문제 분석을 통한 출제경향을 파악하였다 또한 신이론과 개정법령을 포함한 최신 적중예상문제를 수록하여 실전에서의 적응력과 응용력을 기를 수 있도록 하였다,370.77
244273,9788955710267,형사소송법,진용은 編著,현대고시사,2003[실은 20,http://image.aladin.co.kr/product/38/26/cover/8955710267_1.jpg,법원서기보 검찰직 경찰 승진시헙대비 형사소송법 년 개정판으로 새로운 출제경향에 대비하였고 최근 년간 실제문제와 최신 판례 요지를 분석하여 수록했다,367.4077
244281,9788955710021,(한민석 교육학)면접특강,한민석 편저,현대고시사,2003[실은 20,http://image.aladin.co.kr/product/86/32/cover/895571002x_1.jpg,임용고시교대편입 면접시험 대비서 최근 면접 실제 문제 분석과 최신 면접자료 평가기준자료 수업실기 능력평가 대비자료 등이 수록되어 있다,376.637
244294,9788988796177,(취업대비서)종합직무적성검사:New SPI 직무적성검사 포함,양병화 편저,현대고시사,2003[실은 20,http://image.aladin.co.kr/product/37/66/cover/8988796179_1.jpg,자세한 해설과 함께 그동안 실제 출제되었던 시험문제들을 비교분석하고 예상문제들을 구성하여 적성인성검사를 한권으로 해결할 수 있도록 편집했다,325.337
244311,9788955710274,(공무원)국어:제7차 교육과정 완전분석 개정판,정재영 편저,현대고시사,2003[실은 20,http://image.aladin.co.kr/product/45/8/cover/8955710275_1.gif,공무원 국어강의의 정통파 정재영 교수 편저제차 교육과정 완전분석 개정판 국어 종합본 본서는 노량진 한교고시학원 기본강의교재이며 지캐스트 동영상 강의교재로 사용되고 있습니다,710.77
244405,9788909079730,(고득점)완전과학,표준초등과학연구회 [편],교학사,2003[실은 20,http://image.aladin.co.kr/product/39/9/cover/8909079738_1.gif, 학습 요점꼭 알야 할 교과서 학습 내용을 간추려 정리해 놓았습는다 이런 뜻 이런 원리학습 내용을 이해하는 데 도움이 되는 낱말 뜻이나 원리를 정리하였습니다 도움말기본 개념이나 원리를 이해하는 데 도움이 될만한 내용을 간단하게 문제의 바로 옆에 정리하였습니다 심화 학습창의력과 ,400.0
244412,9788909079099,(고등학교)기술·가정,임종원;최동순 [공]지음,교학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/021/128/02112839.jpg?type=m1&udate=20071117,내신성적 대비 고등학교 기술 가정 학습서 단원별 체크문제 및 교과서 핵심 내용의 요점 정리 기본문제와 발전문제를 통한 단계식 학습 정기고사 대비 문제와 단원종합문제로 내신 대비 및 단원별 확인 학습이 가능하다,500.0
244418,9788909080101,(하이코스)국어 생활국어,최진흥...[등]지음,교학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/943/01894393.jpg?type=m1&udate=20060303,국어단원의 길잡이교과서의 수록된 길잡이 내용을 전문 수록하여 단원에서 배울 내용을 파악하도록 하였다핵심정리대단원 핵심 내용을 간단 명료하게 정리해 놓았다소단원 게시판소단원 이해에 꼭 필요한 사항을 정리해 놓았다소단원 개념 정리소단원에서 반드시 알아야 할 핵심 사항을 정리해 ,710.0
244420,9788909080132,(하이코스)영어,박미순;조영봉 [공]지음,교학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/944/01894409.jpg?type=m1&udate=20060303, 새 낱말 새 어구 기초 구문 의사 소통 읽기 마무리 평가    ,740.0
244421,9788909080200,(하이코스)수학,교학사 편집부,교학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/021/128/02112828.jpg?type=m1&udate=20060309, 기본학습학기 학습 총정리 교과서 내용 명쾌한 분석 정리 발전 학습단원별 적중도 높은 참신한 문제탐구활동에서 수행평가까지 마무리 학습단원 종합 문제학습 내용 수련 문제에서 수행평가까지 실전 대비 훈련 학습실전 대비용 중간기말고사 예상 문제 스피드 체크학업 성취도 스스로 ,410.0
244425,9788909080248,(하이코스)사회 국사,교학사 편집부,교학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/943/01894394.jpg?type=m1&udate=20060303, 기본학습체계적인 교과서 내용 정리발전학습보충 설명과 풍부한 자료 탐구 활동과 심화 과정 분석정리적용 학습내신 만점에 대비한 단계별유형별 분석 교과서 핵심 정리전국 기출 문제중간기말 고사 대비 문제고난도 문제정답 및 해설 ,300.0
244426,9788909079617,(고득점)완전수학,표준초등수학연구회 [편],교학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/939/01893923.jpg?type=m1&udate=20110415,모든 교과의 바탕인 수학을 어렵게 생각하는 학생들을 위해 표준초등수학연구회에서 고득점 완전수학 을 내놓았다 이 책은 학습을 통한 논리적인 사고력과 문제 해결 능력 창의력을 높이는 데 중점을 두어 독특한 편집체제를 갖추고 단원학습의 목표와 내용을 완전 분석했다 기본 문제에서부터 ,410.0
244467,9788989784562,(사회탐구영역)국사,이영재...[등]지음,이투스,2003[실은 20,http://image.aladin.co.kr/product/39/40/cover/8989784565_1.gif,기존의 참고서를 탈피한 색다른 개념의 학습교과서 고교생활을 거친 선배들이 모여 만든 수능 교과서로 책속의 설명을 읽기 쉬운 말투와 유머로 구성해 어려운 개념을 이해하기 쉽게 구성했다,911.0
245326,9788939701977,(9급 기술직·철도청 시험대비)물리,박재명;박진호 공편,화학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/002/551/00255160.jpg?type=m1&udate=20100226,급 기술직 철도청 시험 대비 물리 수험서 엄선된 문장으로 재구성된 본문으로 쉽고 정확한 이론 이해 보충 심화학습란으로 이해의 폭을 넓히고 다양한 실전 훈련을 위해 최근 기출문제와 예상 문제 외에 대입수능형 문제까지 곁들였다 각 장별 학습정리와 공식정리를 요약 암기노트로서의 기능을 첨가했다,420.0
245347,9788939702004,(7·9급 기술직 시험대비)건축계획,이남진 편저,화학사,2003[실은 20,http://image.aladin.co.kr/product/39/12/cover/893970200x_1.gif, 급 기술직 시험대비 건축계획 수험서 건축계획을 건축계획론 건축유형별 계획 건축환경 건축사 건축설비의 편으로 나누어 각 장으로 세분화 체계적으로 정리하였으며 다양하고 풍부한 내용의 그림 및 최근 기출 예상문제를 수록하였다,542.1
245361,9788939702110,(9급 공무원 시험대비)Text 국어,백한빛...[등]편저,화학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/001/172/00117286.jpg?type=m1&udate=20081009,년 급 공무원 시험 대비 수험서 차 교육과정을 반영 문학론 말하기듣기쓰기읽기 현대문법 고전문법 국문학사 바른 언어생활 한문 등 국어 전 방면에 걸쳐 학습내용 정리 해설 및 기출 예상문제 수록으로 시험에 대비할 수 있다,710.0
245373,9788939702134,(공무원 시험대비)Text 영어,"김동목,전균 [공]편저",화학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/900/01890008.jpg?type=m1&udate=20101005,년 공무원 시험 대비  교육방송 교재 문법과 단어 숙어 독해 생활 영어 등 최근 출제 비율이 높아지는 영역에 대한 대비를 충분히 할 수 있도록 독해부분을 대폭 증강하고 문법에도 새로운 내용을 추가했다,740.0
245374,9788939702127,(2003년 9급 공무원 시험대비)Text 국사,심태섭...[등]편저,화학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/900/01890007.jpg?type=m1&udate=20101005,년 급 공무원 시험대비  교육방송 교재 각 소단원별 핵심 학습 내용 정리 및 기출 예상 문제 수록으로 시험에 대비할 수 있게 했다,911.0
245381,9788939702042,(9급 기술직 시험대비)기계재료,신영진 편저,화학사,2003[실은 20,http://image.aladin.co.kr/product/39/0/cover/8939702042_1.gif,급 기술직 시험 대비 기계재료 학습서 신소재 분야까지 포함하는 기계 재료 일반 전 영역에 걸쳐 많은 그림과 설명으로 모든 수험생들이 쉽게 접근할 수 있도록 하였으며 각 장마다 출제 경향 및 출제 문제를 분석 적중 예상 문제를 충분히 수록하였다,530.41
245595,9788939703155,(Academy)형사소송법,이천수;이지민 [공]저,화학사,2003[실은 20,http://image.aladin.co.kr/product/39/16/cover/8939703154_1.jpg, 세부 독자대상  법원 검찰 일반순경 여자경찰 경비단 경찰 간부 시험대비 형사소송법 시험 준비생  학습난이도  처음 공부한 사람도 쉽게 이해할 수 있음  구성  문제,367.4
245606,9788939702141,(9급 공무원 시험대비)사회,신용욱...[등]편저,화학사,2003[실은 20,http://image.aladin.co.kr/product/38/25/cover/893970214x_1.gif,급 공무원 시험대비  교육방송 기본 교재 새로 개정된 국정교과서 정치경제와 사회문화 공통사회의 내용을 토대로 체계적으로 엮어 일목 요연한 요약 정리와 교과서외 중요 사항에 대한 보충 최신 출제경향에 맞춘 사고력과 응용력 향상을 위한 객관식 택일형 문제를 수록했다,300.0
246006,9788909080187,(하이코스)과학,김정연...[등저],교학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/944/01894417.jpg?type=m1&udate=20060303, 교과서 내용 명쾌한 분석정리  핵심을 꼭 짚는 평가 문항,400.0
247587,9788909079075,(고등학교)국사,권용기...[등]저,교학사,2003[실은 20,https://bookthumb-phinf.pstatic.net/cover/018/949/01894917.jpg?type=m1&udate=20060303, 내신 다지기 내신 성적 향상을 위해 개념 확인 문제 교과서 연구 문제 사고력 향상문제를 실어 학교 시험에 대비하도록 하였다 수능 맛보기 다양한 객관식 수능 문제를 통해 자신의 실력을 점검할 수 있고 수능 문제에 적응할 수 있도록 하였다 중간 기말고사 학교에서 실시하는 시험과 ,911.0
247590,9788909079051,(고등학교)사회,권재혁...[등]저,교학사,2003[실은 20,http://image.aladin.co.kr/product/38/60/cover/8909079053_1.gif, 내신 다지기 내신 성적 향상을 위해 개념 확인 문제 교과서 연구 문제 사고력 향상문제를 실어 학교 시험에 대비하도록 하였다 수능 맛보기 다양한 객관식 수능 문제를 통해 자신의 실력을 점검할 수 있고 수능 문제에 적응할 수 있도록 하였다 중간 기말고사 학교에서 실시하는 시험과 ,300.0
